variance,avg_isolated,avg_num_communities,avg_modularity,avg_similarity,epsilon
0.0031228752277110616,11.8,6.6,0.003200096993890755,0.9994350628315741,0.31162324649298595
0.002524156725057229,9.6,6.4,0.00339977114251394,0.9994219950516738,0.312625250501002
0.0024331510991676634,9.0,6.2,0.0038990191392594417,0.9996081223830704,0.313627254509018
0.001582021635284197,5.8,4.2,0.0024997970943917446,0.9993412304997953,0.31462925851703405
0.00330831220280274,12.4,6.6,0.004497766034302618,0.9994594264096808,0.3156312625250501
0.0027610144280779316,9.2,6.2,0.0035994703412120695,0.999564691486594,0.3166332665330661
0.0020843322475931295,8.8,5.0,0.002899746593440354,0.9995826425068616,0.31763527054108215
0.00185582128023627,6.6,5.2,0.0025002229456684705,0.9994830134468362,0.3186372745490982
0.0020568541983735523,9.2,4.4,0.0020005490976462374,0.9996066704779782,0.3196392785571142
0.0022938597571667925,10.6,5.4,0.003399194990786665,0.999642913345809,0.32064128256513025
0.0026258009608281113,9.6,6.4,0.003698643588533488,0.9996331707388484,0.3216432865731463
0.002090733614295175,7.8,5.6,0.003099621142664187,0.9995788360345479,0.3226452905811623
0.001974630933791576,8.8,5.6,0.0033996458921384046,0.9996973346812356,0.32364729458917835
0.001938920469532209,6.8,6.0,0.0034990946902859325,0.9996815787466218,0.3246492985971944
0.0019114849545576297,8.4,4.2,0.002500022545067597,0.999682897405427,0.3256513026052104
0.0020156158700608603,8.8,5.2,0.002599972344717147,0.9995628408426176,0.32665330661322645
0.0019213074787191194,8.2,5.0,0.0021006241476712456,0.9996620724983589,0.3276553106212425
0.0014441320240456998,8.4,3.4,0.0014006498991484412,0.999728625662239,0.3286573146292585
0.0017882725957344852,7.6,5.4,0.0027003229455682034,0.9997861519150621,0.32965931863727455
0.0017789078392704961,9.6,4.0,0.0019004239474710294,0.9998010000143036,0.3306613226452906
0.0016662123912325097,5.6,4.6,0.002400197995793647,0.9998453989353198,0.3316633266533066
0.001138739624978325,5.8,3.4,0.001500524548572658,0.9997439024036769,0.33266533066132264
0.0013490008644646814,6.0,3.8,0.0017000984968953369,0.9997542100206502,0.3336673346693386
0.0014545979554225661,6.2,4.2,0.0019003988973959364,0.9998418188802052,0.33466933867735466
0.0013830265289540102,4.8,4.4,0.002400047695343075,0.999765145138614,0.3356713426853707
0.0014221430348266525,5.6,4.4,0.002200047895743571,0.9998732165694925,0.3366733466933867
0.0016228878385271643,7.0,4.2,0.0024001729457185524,0.9998258494093584,0.33767535070140275
0.0011563321446403283,4.8,3.4,0.001600549498447466,0.9998440766234233,0.3386773547094188
0.0013063047909448657,6.8,3.2,0.0013005497990483462,0.9997881952355753,0.3396793587174348
0.0010897976394871065,4.4,3.6,0.00180019859699546,0.9998249998474519,0.34068136272545085
0.0012815240166565082,6.6,3.2,0.0015001988975962956,0.9998350273088308,0.3416833667334669
0.00115515045075372,4.2,3.8,0.0017006245484724551,0.9998718865900006,0.3426853707414829
0.001300562943266612,8.2,2.8,0.0011005499994489367,0.9999009313381894,0.34368737474949895
0.0010696986555277835,5.4,3.0,0.0014999984969955582,0.9998304879058718,0.344689378757515
0.0010089634363775113,4.6,2.8,0.001100299498697906,0.9998574909612081,0.345691382765531
0.000881164037843768,4.8,2.6,0.0008004500997494491,0.9999065799079231,0.34669338677354705
0.001133529652365316,4.2,3.6,0.0015005746487228588,0.999900288744789,0.3476953907815631
0.0008362605809348017,3.6,2.6,0.0012001741481221188,0.9998990457357781,0.3486973947895791
0.0009563682972907748,5.2,2.6,0.0010004999994990484,0.9999259531088576,0.34969939879759515
0.0010020519990956624,5.8,2.2,0.0008003749495241455,0.9998931601363467,0.3507014028056112
0.0010266620189182509,5.2,2.8,0.0009005000996993378,0.9998875786886172,0.3517034068136272
0.0010754561118992924,6.4,2.0,0.0009002245488732465,0.9999038033458693,0.35270541082164325
0.0008418358223025067,4.6,2.2,0.000700400099799541,0.9999435631278774,0.3537074148296593
0.0007626343101154518,3.8,2.6,0.0011001992983975216,0.9999393172823439,0.3547094188376753
0.000938069331938912,4.6,2.8,0.0009004750496242345,0.9999309813878797,0.35571142284569135
0.0007908484002644894,3.0,2.8,0.0010004248492737583,0.999915877513784,0.3567134268537074
0.0008372346348651415,3.8,2.0,0.0008003999995992295,0.9999340956447975,0.3577154308617234
0.0005133711593980727,2.8,1.6,0.00040025009994983064,0.9999312256842154,0.35871743486973945
0.0005822156376179071,3.6,1.6,0.00040025009994983053,0.9999453900741775,0.3597194388777555
0.0007929075718137665,4.4,2.0,0.000600325049774527,0.9999331746807592,0.3607214428857715
0.0007416883928728377,3.4,2.0,0.0008003498994490455,0.9999392385751374,0.36172344689378755
0.000594235787855236,3.2,2.0,0.0005003251499748195,0.9999545094248614,0.3627254509018036
0.00043488366407057317,2.6,1.4,0.0003001750499248165,0.9999318051640114,0.3637274549098196
0.0008274869701832886,4.4,2.2,0.0006004001999998334,0.9999655750922525,0.36472945891783565
0.0007621922547991194,3.0,2.6,0.001000449899348842,0.9999525529217456,0.3657314629258517
0.00062645370203693,2.2,2.4,0.0008004250496743487,0.9999268728115631,0.3667334669338677
0.0007141661392703461,3.2,2.4,0.0007004251498746412,0.9999731005672146,0.36773547094188375
0.0006978461449097877,2.8,2.4,0.0008003498994490394,0.9999472354625363,0.3687374749498998
0.0006471825573724692,3.4,1.8,0.0007002748494240343,0.9999734890845777,0.3697394789579158
0.0003884370578741669,1.8,1.6,0.000300225150075042,0.9999301135961682,0.37074148296593185
0.00024554466389236994,2.0,1.0,0.0,0.9999752964431391,0.3717434869739479
0.0004242833640962373,1.6,1.8,0.0005002750498246382,0.9999429630769832,0.3727454909819639
0.0004390773483636226,2.4,1.6,0.000300225150075042,0.9999556876753003,0.37374749498997994
0.0004628437972674259,2.8,1.4,0.0003001750499248165,0.9999580090267474,0.374749498997996
0.00048140630765323744,2.6,1.6,0.00040025009994983053,0.9999712079534347,0.375751503006012
0.0005028435104395528,2.4,1.8,0.0005003000998997193,0.9999728122910412,0.37675350701402804
0.0005809310481584712,3.0,1.8,0.0005001998995993291,0.9999597508558766,0.3777555110220441
0.00020254529485120294,0.8,1.4,0.0002001250499749027,0.9999689335812372,0.3787575150300601
0.0006690932778086013,3.0,2.0,0.0008001244487731204,0.9999721169139297,0.37975951903807614
0.0002959885049435845,1.4,1.4,0.000200150100050028,0.9999705868865465,0.3807615230460922
0.0004198893669398821,2.6,1.4,0.0002001250499749027,0.9999797190046728,0.3817635270541082
0.00028505151915029754,1.6,1.4,0.000200150100050028,0.9999785668693566,0.38276553106212424
0.00030157497534335527,0.8,1.4,0.000200150100050028,0.9999707905671451,0.3837675350701403
0.00044282366257416726,2.0,1.6,0.0003002000999999167,0.9999584182664762,0.38476953907815625
0.0002871612145619791,1.0,1.6,0.0003002000999999167,0.9999651622279144,0.3857715430861723
0.00032772864473452863,1.8,1.2,0.000100075050025014,0.999985986741466,0.3867735470941883
0.0001295338641699366,0.8,1.0,0.0,0.9999775445748034,0.38777555110220435
0.0002341488008379505,0.8,1.4,0.0002001250499749027,0.9999837436744212,0.3887775551102204
0.00013654028572837511,1.0,1.0,0.0,0.9999848309609197,0.3897795591182364
0.0002631486643106685,0.8,1.6,0.000300225150075042,0.9999819472331914,0.39078156312625245
0.00015677434313747738,1.0,1.0,0.0,0.9999828941613949,0.3917835671342685
0.00022804623558304797,1.2,1.4,0.000200150100050028,0.9999785420119387,0.3927855711422845
0.00014893933887503714,0.6,1.2,0.000100075050025014,0.999983688123739,0.39378757515030055
0.00019387775609394818,1.2,1.2,0.000100075050025014,0.9999815399721494,0.3947895791583166
0.0002524080304637363,1.6,1.0,0.0,0.9999898934842895,0.3957915831663326
0.00019289891152568964,0.6,1.2,0.000100075050025014,0.9999816504058696,0.39679358717434865
0.00019858803539622138,0.8,1.2,0.000100075050025014,0.9999824977648496,0.3977955911823647
0.00028100565202240354,1.2,1.2,0.000100075050025014,0.9999909069562989,0.3987975951903807
0.00023393018551188112,0.6,1.6,0.0003002000999999167,0.9999915079803557,0.39979959919839675
0.00030342131269122074,1.6,1.2,0.000100075050025014,0.9999782021197815,0.4008016032064128
0.00022050234323249654,1.4,1.0,0.0,0.9999832462290243,0.4018036072144288
9.60277484116004e-05,0.2,1.2,0.000100075050025014,0.9999943123042195,0.40280561122244485
0.0001784415823506375,1.0,1.2,0.000100075050025014,0.9999846688815914,0.4038076152304609
0.00029678117339398084,1.6,1.4,0.000200150100050028,0.9999934898135429,0.4048096192384769
0.00028187301124814193,2.0,1.0,0.0,0.9999906559127686,0.40581162324649295
0.00015796402619507526,1.0,1.0,0.0,0.9999914054215049,0.406813627254509
0.00019715607478213443,1.0,1.2,0.000100075050025014,0.9999866682399832,0.407815631262525
0.00016761306154306147,1.0,1.0,0.0,0.9999909853464597,0.40881763527054105
0.00024326494181623143,0.8,1.6,0.0003002000999999167,0.999990672097152,0.4098196392785571
0.00020885941486288768,1.2,1.2,0.000100075050025014,0.9999928444449541,0.4108216432865731
0.00010566708434672142,0.8,1.0,0.0,0.9999926799602731,0.41182364729458915
0.00015294594673135423,1.2,1.0,0.0,0.9999925453583725,0.4128256513026052
0.00010748302287141077,0.6,1.0,0.0,0.9999933789514739,0.4138276553106212
0.00014317598296092115,0.6,1.2,0.000100075050025014,0.9999934828263894,0.41482965931863724
6.69770019848312e-05,0.0,1.2,0.000100075050025014,0.9999895606290611,0.4158316633266533
9.103485290698717e-05,0.6,1.0,0.0,0.9999943475582512,0.4168336673346693
4.4561044275379935e-05,0.2,1.0,0.0,0.9999945702415245,0.41783567134268534
9.005405024153084e-05,0.0,1.0,0.0,0.9999954999320616,0.4188376753507014
8.834736944501124e-05,0.4,1.0,0.0,0.9999935979508313,0.4198396793587174
0.00011883982157086108,0.8,1.0,0.0,0.9999947543037632,0.42084168336673344
7.221060004496118e-05,0.4,1.0,0.0,0.999989632361672,0.4218436873747495
7.371941654393462e-05,0.2,1.0,0.0,0.999994116801124,0.4228456913827655
2.6794599232028616e-05,0.0,1.0,0.0,0.9999958091174879,0.42384769539078154
6.327991191731757e-05,0.4,1.0,0.0,0.9999953407114288,0.4248496993987976
8.447560288027427e-05,0.6,1.0,0.0,0.9999958334501701,0.4258517034068136
5.903777150697739e-05,0.2,1.0,0.0,0.9999949664984218,0.42685370741482964
0.00011524986438523873,0.6,1.0,0.0,0.9999962979906079,0.4278557114228457
4.9070379454428846e-05,0.4,1.0,0.0,0.9999935521520988,0.4288577154308617
8.816886859052145e-05,0.4,1.0,0.0,0.9999964609305172,0.42985971943887774
9.309748421653154e-05,0.0,1.0,0.0,0.9999960680467035,0.4308617234468938
5.609903186551368e-05,0.2,1.0,0.0,0.9999928940775422,0.4318637274549098
0.00011930865229599976,0.2,1.0,0.0,0.9999960980757894,0.43286573146292584
9.543344632581813e-05,0.2,1.0,0.0,0.9999950595921921,0.4338677354709419
9.571312854852916e-05,0.2,1.0,0.0,0.9999946668084219,0.4348697394789579
6.880600723238077e-05,0.0,1.0,0.0,0.9999965020029407,0.43587174348697394
5.001908717286457e-05,0.0,1.0,0.0,0.9999963529769659,0.4368737474949899
7.780858398844531e-05,0.4,1.0,0.0,0.9999966476942937,0.43787575150300595
2.3104100033499592e-05,0.0,1.0,0.0,0.9999963169379079,0.438877755511022
6.48574852334609e-05,0.4,1.0,0.0,0.9999966799353501,0.439879759519038
3.071105881814359e-05,0.2,1.0,0.0,0.9999968339292874,0.44088176352705405
7.773574799635244e-05,0.2,1.0,0.0,0.9999969056654671,0.4418837675350701
2.972302079568341e-05,0.0,1.0,0.0,0.9999953828338934,0.4428857715430861
2.5150635577586832e-05,0.0,1.0,0.0,0.9999958371970301,0.44388777555110215
7.018995383984034e-05,0.4,1.0,0.0,0.9999968565286066,0.4448897795591182
4.119654280217673e-05,0.2,1.0,0.0,0.9999967841561495,0.4458917835671342
3.2994106300275565e-05,0.2,1.0,0.0,0.9999969992442626,0.44689378757515025
1.7558171478121657e-05,0.0,1.0,0.0,0.999996674413769,0.4478957915831663
6.537592491436824e-05,0.0,1.0,0.0,0.9999975330230129,0.4488977955911823
3.9755976774694434e-05,0.2,1.0,0.0,0.9999969382591001,0.44989979959919835
8.109794508488132e-06,0.0,1.0,0.0,0.9999958842875378,0.4509018036072144
4.600129218503931e-05,0.0,1.0,0.0,0.9999968663809315,0.4519038076152304
4.743624183007465e-06,0.0,1.0,0.0,0.9999960505460734,0.45290581162324645
1.5226321545381393e-05,0.0,1.0,0.0,0.9999968938114563,0.4539078156312625
9.051415721016618e-05,0.4,1.0,0.0,0.9999975026665797,0.4549098196392785
6.225945142700899e-05,0.4,1.0,0.0,0.9999970660225923,0.45591182364729455
6.641997864495254e-05,0.0,1.2,0.000100075050025014,0.9999975503110953,0.4569138276553106
4.595570699065507e-06,0.0,1.0,0.0,0.9999972960482898,0.4579158316633266
1.9151822551420277e-05,0.0,1.0,0.0,0.9999971329308576,0.45891783567134264
3.142765612216879e-05,0.0,1.0,0.0,0.9999976826585701,0.4599198396793587
3.6636687804609525e-05,0.2,1.0,0.0,0.9999976874425714,0.4609218436873747
4.711687532873411e-05,0.0,1.0,0.0,0.9999971201736402,0.46192384769539074
2.0027949800888973e-05,0.0,1.0,0.0,0.9999976676942257,0.4629258517034068
4.513370384936285e-05,0.0,1.0,0.0,0.9999972429751468,0.4639278557114228
5.1982114883841635e-05,0.2,1.0,0.0,0.9999975191627799,0.46492985971943884
2.208389249543492e-05,0.0,1.0,0.0,0.9999966830202822,0.4659318637274549
3.3408286727133216e-05,0.0,1.0,0.0,0.9999974942139118,0.4669338677354709
5.143947043279795e-05,0.0,1.0,0.0,0.9999981891924907,0.46793587174348694
6.411258900212529e-06,0.0,1.0,0.0,0.9999978742227956,0.468937875751503
6.758278294661182e-05,0.2,1.0,0.0,0.9999979270349042,0.469939879759519
1.234841100790175e-05,0.0,1.0,0.0,0.999997551974344,0.47094188376753504
9.692530578706411e-05,0.2,1.0,0.0,0.9999976943310094,0.4719438877755511
2.0345277895345508e-05,0.0,1.0,0.0,0.999997963215913,0.4729458917835671
3.583836764034189e-05,0.0,1.0,0.0,0.9999978403168237,0.47394789579158314
1.4634765310360573e-05,0.0,1.0,0.0,0.9999977652316264,0.4749498997995992
4.766215297954164e-05,0.0,1.0,0.0,0.9999979153498172,0.4759519038076152
3.4378484161760124e-05,0.0,1.0,0.0,0.9999978468496863,0.47695390781563124
6.185253617200983e-05,0.2,1.0,0.0,0.9999980057578318,0.4779559118236473
2.720581240135806e-05,0.0,1.0,0.0,0.9999977782509817,0.4789579158316633
3.9724095926472984e-05,0.0,1.0,0.0,0.9999976903607065,0.47995991983967934
5.1842703058348446e-05,0.0,1.0,0.0,0.9999980710101344,0.48096192384769537
2.423622115601912e-05,0.0,1.0,0.0,0.9999975617161614,0.4819639278557114
4.8730897450622304e-05,0.0,1.0,0.0,0.9999979501088261,0.48296593186372744
2.8705168016730852e-05,0.0,1.0,0.0,0.9999981197987605,0.48396793587174347
1.4123096741826174e-05,0.0,1.0,0.0,0.9999981247626801,0.4849699398797595
2.8207296619054967e-05,0.0,1.0,0.0,0.9999978976331517,0.48597194388777554
7.779854243839512e-05,0.0,1.0,0.0,0.9999983472392625,0.48697394789579157
6.540970842020654e-05,0.0,1.0,0.0,0.999997901867735,0.48797595190380755
2.1355322343934756e-05,0.0,1.0,0.0,0.9999982625876687,0.4889779559118236
4.730735939431078e-05,0.0,1.0,0.0,0.9999983839534157,0.4899799599198396
1.8938088428588552e-05,0.0,1.0,0.0,0.9999983743257935,0.49098196392785565
1.8217235097909007e-05,0.0,1.0,0.0,0.9999983186174131,0.4919839679358717
1.923738356493062e-05,0.0,1.0,0.0,0.9999982005261611,0.4929859719438877
6.192548259892666e-06,0.0,1.0,0.0,0.9999982867144601,0.49398797595190375
1.629002535661103e-05,0.0,1.0,0.0,0.9999983837242906,0.4949899799599198
2.62394117069468e-05,0.0,1.0,0.0,0.999998271413641,0.4959919839679358
5.053229206656069e-05,0.0,1.0,0.0,0.9999981692747701,0.49699398797595185
3.326998345943007e-05,0.0,1.0,0.0,0.9999984047801236,0.4979959919839679
4.817638742267526e-05,0.0,1.0,0.0,0.9999983415714675,0.4989979959919839
2.79435051356926e-05,0.0,1.0,0.0,0.999998403678846,0.5
